analysis_group,source_group,entry_idx,root_pred,direct_pred,same_pred,root_Hqql,root_Tbl,direct_Hqql,direct_Tbl,score_l2_root_vs_direct
B_Hqql_to_Tbl,HToWW2Q1L,78707,label_Tbl,label_Hqql,0,0.0067468853667378426,0.9932495355606079,0.9924218058586121,0.007513063494116068,1.393998384475708
B_Hqql_to_Tbl,HToWW2Q1L,77774,label_Tbl,label_Hqql,0,0.006841802038252354,0.9931455850601196,0.9978203773498535,0.0021676754113286734,1.4014549255371094
B_Hqql_to_Tbl,HToWW2Q1L,37829,label_Tbl,label_Hqql,0,0.00694511691108346,0.9930463433265686,0.9931240677833557,0.006828431040048599,1.3946951627731323
B_Hqql_to_Tbl,HToWW2Q1L,80665,label_Tbl,label_Hqql,0,0.007043545600026846,0.9929312467575073,0.9978792667388916,0.002098293509334326,1.4012513160705566
B_Hqql_to_Tbl,HToWW2Q1L,99118,label_Tbl,label_Hqql,0,0.007143356371670961,0.9928532242774963,0.9999946355819702,4.011847522633616e-06,1.4041023254394531
B_Hqql_to_Tbl,HToWW2Q1L,31649,label_Tbl,label_Hqql,0,0.007191029842942953,0.9926782846450806,0.9818646907806396,0.018095992505550385,1.3783321380615234
B_Hqql_to_Tbl,HToWW2Q1L,8018,label_Tbl,label_Hqql,0,0.007271181792020798,0.9927098751068115,0.9898684024810791,0.010059701278805733,1.3896397352218628
B_Hqql_to_Tbl,HToWW2Q1L,41345,label_Tbl,label_Hqql,0,0.007605982944369316,0.9923927783966064,0.9998798370361328,2.6520541723584756e-05,1.4033524990081787
B_Hqql_to_Tbl,HToWW2Q1L,52224,label_Tbl,label_Hqql,0,0.007795231882482767,0.9922020435333252,0.9999082088470459,9.099006274482235e-05,1.4030582904815674
B_Hqql_to_Tbl,HToWW2Q1L,78574,label_Tbl,label_Tbl,1,0.007856858894228935,0.9921417236328125,0.009614499285817146,0.990379810333252,0.002488703466951847
B_Hqql_to_Tbl,HToWW2Q1L,70853,label_Tbl,label_Hqql,0,0.008096281439065933,0.9919014573097229,0.9995095729827881,0.00048733738367445767,1.4020707607269287
B_Hqql_to_Tbl,HToWW2Q1L,87667,label_Tbl,label_Hqql,0,0.008208752609789371,0.9917883276939392,0.9998182654380798,0.00010747771011665463,1.4023981094360352
B_Hqql_to_Tbl,HToWW2Q1L,85794,label_Tbl,label_Hqql,0,0.008217654190957546,0.9917621612548828,0.9958183169364929,0.0012943428009748459,1.3987079858779907
B_Hqql_to_Tbl,HToWW2Q1L,70280,label_Tbl,label_Hqql,0,0.008266007527709007,0.9917246699333191,0.9997217059135437,0.00026835885364562273,1.4021304845809937
B_Hqql_to_Tbl,HToWW2Q1L,19232,label_Tbl,label_Hqql,0,0.008380543440580368,0.9916154742240906,0.9999977350234985,2.0196846435283078e-06,1.4023559093475342
B_Hqql_to_Tbl,HToWW2Q1L,76938,label_Tbl,label_Hqql,0,0.008431297726929188,0.9915660619735718,0.9998108744621277,0.00018299429211765528,1.4020249843597412
B_Hqql_to_Tbl,HToWW2Q1L,61615,label_Tbl,label_Hqql,0,0.008549459278583527,0.9914502501487732,0.9997937083244324,0.00019740279822144657,1.4018371105194092
B_Hqql_to_Tbl,HToWW2Q1L,15714,label_Tbl,label_Hqql,0,0.008701909333467484,0.9912742972373962,0.8985671997070312,0.1014096736907959,1.2584590911865234
B_Hqql_to_Tbl,HToWW2Q1L,28112,label_Tbl,label_Hqql,0,0.00907333567738533,0.9908828139305115,0.9999207258224487,5.483796485350467e-05,1.4012560844421387
B_Hqql_to_Tbl,HToWW2Q1L,17699,label_Tbl,label_Hqql,0,0.00911460630595684,0.9908854365348816,0.9837771654129028,0.016218535602092743,1.3783841133117676
B_Hqql_to_Tbl,HToWW2Q1L,37462,label_Tbl,label_Hqql,0,0.009481772780418396,0.990481972694397,0.9993487000465393,0.0003927604993805289,1.4000405073165894
B_Hqql_to_Tbl,HToWW2Q1L,76248,label_Tbl,label_Hqql,0,0.008035854436457157,0.9889965057373047,0.9998364448547363,0.0001568740262882784,1.4005274772644043
B_Hqql_to_Tbl,HToWW2Q1L,5,label_Tbl,label_Hqql,0,0.009526279754936695,0.9904725551605225,0.9999474287033081,1.261501711269375e-05,1.400694489479065
B_Hqql_to_Tbl,HToWW2Q1L,64112,label_Tbl,label_Hqql,0,0.009418434463441372,0.9899112582206726,0.9995793700218201,2.6961024559568614e-05,1.4001034498214722
B_Hqql_to_Tbl,HToWW2Q1L,22248,label_Tbl,label_Hqql,0,0.009867873042821884,0.990121603012085,0.9819273352622986,0.018042003735899925,1.3747138977050781
B_Hqql_to_Tbl,HToWW2Q1L,22580,label_Tbl,label_Hqql,0,0.009876874275505543,0.9901149272918701,0.9948468208312988,0.005145990289747715,1.3929572105407715
B_Hqql_to_Tbl,HToWW2Q1L,55579,label_Tbl,label_Hqql,0,0.009963704273104668,0.9900248050689697,0.9755697250366211,0.024359988048672676,1.3656147718429565
B_Hqql_to_Tbl,HToWW2Q1L,72837,label_Tbl,label_Hqql,0,0.009972833096981049,0.9900169968605042,0.996914267539978,0.003073461353778839,1.3957475423812866
B_Hqql_to_Tbl,HToWW2Q1L,50524,label_Tbl,label_Hqql,0,0.010113785043358803,0.9898366332054138,0.9999227523803711,3.765405563171953e-05,1.3997942209243774
B_Hqql_to_Tbl,HToWW2Q1L,83546,label_Tbl,label_Hqql,0,0.010130689479410648,0.9898278713226318,0.9475215077400208,0.05242448300123215,1.3256796598434448
B_Hqql_to_Tbl,HToWW2Q1L,59025,label_Tbl,label_Hqql,0,0.010203400626778603,0.9897811412811279,0.9835069179534912,5.249292735243216e-05,1.3881407976150513
B_Hqql_to_Tbl,HToWW2Q1L,47436,label_Tbl,label_Hqql,0,0.010203143581748009,0.9897193908691406,0.999718964099884,6.406888815035927e-07,1.3995301723480225
B_Hqql_to_Tbl,HToWW2Q1L,3255,label_Tbl,label_Hqql,0,0.010097762569785118,0.989611029624939,0.9992769360542297,0.0006984923966228962,1.3987220525741577
B_Hqql_to_Tbl,HToWW2Q1L,80956,label_Tbl,label_Hqql,0,0.01018966268748045,0.9895969033241272,0.9999035596847534,8.638667350169271e-05,1.3995230197906494
B_Hqql_to_Tbl,HToWW2Q1L,50271,label_Tbl,label_Hqql,0,0.010406944900751114,0.9895578026771545,0.9991244673728943,0.0008737523457966745,1.3982340097427368
B_Hqql_to_Tbl,HToWW2Q1L,51935,label_Tbl,label_Hqql,0,0.010688187554478645,0.9892889261245728,0.9993347525596619,0.0006346232839860022,1.398162841796875
B_Hqql_to_Tbl,HToWW2Q1L,19954,label_Tbl,label_Hqql,0,0.010924427770078182,0.9890589118003845,0.9284467101097107,0.07025859504938126,1.2984769344329834
B_Hqql_to_Tbl,HToWW2Q1L,75008,label_Tbl,label_Hqql,0,0.010955074802041054,0.9890311360359192,0.9297524690628052,0.07023198157548904,1.2993769645690918
B_Hqql_to_Tbl,HToWW2Q1L,26505,label_Tbl,label_Hqql,0,0.010992994531989098,0.9889492988586426,0.9977645874023438,0.0022308724001049995,1.3954681158065796
B_Hqql_to_Tbl,HToWW2Q1L,77810,label_Tbl,label_Tbl,1,0.01129736565053463,0.9886748790740967,0.39165669679641724,0.6083170175552368,0.5379083156585693
B_Hqql_to_Tbl,HToWW2Q1L,13545,label_Tbl,label_Hqql,0,0.0114668570458889,0.9885208606719971,0.9999411106109619,5.849895387655124e-05,1.3979053497314453
B_Hqql_to_Tbl,HToWW2Q1L,31242,label_Tbl,label_Hqql,0,0.011546329595148563,0.9884259700775146,0.9837327599525452,0.016255972906947136,1.3748676776885986
B_Hqql_to_Tbl,HToWW2Q1L,81157,label_Tbl,label_Hqql,0,0.011328363791108131,0.9881302118301392,0.9915696978569031,0.008425725623965263,1.385891079902649
B_Hqql_to_Tbl,HToWW2Q1L,28512,label_Tbl,label_Hqql,0,0.011636419221758842,0.9883630871772766,0.9997945427894592,0.00018049185746349394,1.3974839448928833
B_Hqql_to_Tbl,HToWW2Q1L,31421,label_Tbl,label_Hqql,0,0.012104172259569168,0.987872838973999,0.9993259906768799,0.0006721545360051095,1.3961275815963745
B_Hqql_to_Tbl,HToWW2Q1L,45624,label_Tbl,label_Hqql,0,0.012169426307082176,0.9878258109092712,0.9997084736824036,0.0002605768386274576,1.3966096639633179
B_Hqql_to_Tbl,HToWW2Q1L,38257,label_Tbl,label_Tbl,1,0.012354741804301739,0.9876425266265869,0.1542922407388687,0.8455997109413147,0.2008044272661209
B_Hqql_to_Tbl,HToWW2Q1L,95996,label_Tbl,label_Hqql,0,0.01266765408217907,0.9873297214508057,0.9905847907066345,0.00874389335513115,1.3834567070007324
B_Hqql_to_Tbl,HToWW2Q1L,46758,label_Tbl,label_Hqql,0,0.01277961116284132,0.9871420860290527,0.9986966252326965,0.0012884072493761778,1.3942524194717407
B_Hqql_to_Tbl,HToWW2Q1L,146,label_Tbl,label_Hqql,0,0.012976610101759434,0.9870079159736633,0.9998278617858887,0.00016554952890146524,1.3956122398376465
B_Hqql_to_Tbl,HToWW2Q1L,1307,label_Tbl,label_Hqql,0,0.013050616718828678,0.9869408011436462,0.9999061822891235,7.80017944634892e-05,1.395629644393921
B_Hqql_to_Tbl,HToWW2Q1L,39686,label_Tbl,label_Hqql,0,0.013114780187606812,0.9868647456169128,0.99977046251297,0.0002285999507876113,1.3953280448913574
B_Hqql_to_Tbl,HToWW2Q1L,4383,label_Tbl,label_Hqql,0,0.013245698064565659,0.9867532253265381,0.9977585077285767,0.002200719667598605,1.3923394680023193
B_Hqql_to_Tbl,HToWW2Q1L,94892,label_Tbl,label_Hqql,0,0.013305960223078728,0.9866851568222046,0.9999914169311523,6.21836397840525e-06,1.3953794240951538
B_Hqql_to_Tbl,HToWW2Q1L,20294,label_Tbl,label_Zqq,0,0.013387619517743587,0.9866052269935608,0.13487452268600464,0.0034901348408311605,1.2210898399353027
B_Hqql_to_Tbl,HToWW2Q1L,75517,label_Tbl,label_Hqql,0,0.013473434373736382,0.9865157604217529,0.9970243573188782,0.0029725122731179,1.3909456729888916
B_Hqql_to_Tbl,HToWW2Q1L,89172,label_Tbl,label_Hqql,0,0.013586446642875671,0.9864085912704468,0.9876343607902527,0.012340297922492027,1.3775261640548706
B_Hqql_to_Tbl,HToWW2Q1L,67868,label_Tbl,label_Tbl,1,0.01375269889831543,0.9862375259399414,0.33618542551994324,0.6636043190956116,0.4561305344104767
B_Hqql_to_Tbl,HToWW2Q1L,88800,label_Tbl,label_Hqql,0,0.013937215320765972,0.9860493540763855,0.9983175992965698,0.0016589720034971833,1.3921312093734741
B_Hqql_to_Tbl,HToWW2Q1L,90810,label_Tbl,label_Hqql,0,0.013908054679632187,0.9859809875488281,0.9904276132583618,0.009543060325086117,1.3809494972229004
B_Hqql_to_Tbl,HToWW2Q1L,86556,label_Tbl,label_Hqql,0,0.013972210697829723,0.9860175251960754,0.9998157620429993,0.00016808364307507873,1.3941974639892578
B_Hqql_to_Tbl,HToWW2Q1L,65125,label_Tbl,label_Hqql,0,0.0140236159786582,0.985970675945282,0.9762508273124695,0.023732025176286697,1.3608028888702393
B_Hqql_to_Tbl,HToWW2Q1L,74711,label_Tbl,label_Hqql,0,0.014073723927140236,0.98592609167099,0.9987672567367554,0.0008568519842810929,1.392832636833191
B_Hqql_to_Tbl,HToWW2Q1L,22063,label_Tbl,label_Hqql,0,0.01420777477324009,0.9857707023620605,0.9999446868896484,4.807941149920225e-05,1.39403235912323
B_Hqql_to_Tbl,HToWW2Q1L,41539,label_Tbl,label_Hqql,0,0.01425191480666399,0.9857450127601624,0.9944308400154114,0.005552657879889011,1.3861918449401855
B_Hqql_to_Tbl,HToWW2Q1L,82929,label_Tbl,label_Hqql,0,0.014249718748033047,0.9857059717178345,0.578976035118103,0.007286669220775366,1.1556156873703003
B_Hqql_to_Tbl,HToWW2Q1L,14196,label_Tbl,label_Hqql,0,0.014337833970785141,0.9856552481651306,0.9997338652610779,1.1262128282396588e-05,1.3937357664108276
B_Hqql_to_Tbl,HToWW2Q1L,54890,label_Tbl,label_Hqql,0,0.014447872526943684,0.9855440258979797,0.9999935626983643,6.337021659419406e-06,1.3937664031982422
B_Hqql_to_Tbl,HToWW2Q1L,42961,label_Tbl,label_Hqql,0,0.014461792074143887,0.9855259656906128,0.5109100937843323,0.48897260427474976,0.7021582126617432
B_Hqql_to_Tbl,HToWW2Q1L,3081,label_Tbl,label_Hqql,0,0.014477736316621304,0.9854728579521179,0.7274923920631409,0.27244746685028076,1.0083626508712769
B_Hqql_to_Tbl,HToWW2Q1L,62141,label_Tbl,label_Hqql,0,0.014788099564611912,0.9851609468460083,0.6525152325630188,0.3436230421066284,0.9045827984809875
B_Hqql_to_Tbl,HToWW2Q1L,96693,label_Tbl,label_Hqql,0,0.014912397600710392,0.9849831461906433,0.9999943971633911,4.477753918763483e-06,1.3930432796478271
B_Hqql_to_Tbl,HToWW2Q1L,69741,label_Tbl,label_Hqql,0,0.015042165294289589,0.9849574565887451,0.9999692440032959,1.883701770566404e-05,1.392905354499817
B_Hqql_to_Tbl,HToWW2Q1L,12245,label_Tbl,label_Hqql,0,0.014624465256929398,0.9844584465026855,0.9998561143875122,0.00012401293497532606,1.3926937580108643
B_Hqql_to_Tbl,HToWW2Q1L,85081,label_Tbl,label_Hqql,0,0.015168173238635063,0.9847887754440308,0.9999281167984009,7.04520134604536e-05,1.3926314115524292
B_Hqql_to_Tbl,HToWW2Q1L,47482,label_Tbl,label_Hqql,0,0.015565878711640835,0.9843780398368835,0.9936113953590393,0.0016111546428874135,1.3865119218826294
B_Hqql_to_Tbl,HToWW2Q1L,18084,label_Tbl,label_Hqql,0,0.015187479555606842,0.9834727048873901,0.99991774559021,7.764917972963303e-05,1.3916752338409424
B_Hqql_to_Tbl,HToWW2Q1L,61416,label_Tbl,label_Hqql,0,0.016171623021364212,0.9836933016777039,0.9989987015724182,0.0009866392938420177,1.3898422718048096
B_Hqql_to_Tbl,HToWW2Q1L,60047,label_Tbl,label_Hqql,0,0.016460279002785683,0.9834972620010376,0.9963374137878418,0.003551146248355508,1.385804295539856
B_Hqql_to_Tbl,HToWW2Q1L,24155,label_Tbl,label_Hqql,0,0.016566580161452293,0.9834316372871399,0.984649121761322,0.015339769423007965,1.369081974029541
B_Hqql_to_Tbl,HToWW2Q1L,47805,label_Tbl,label_Hqql,0,0.016558248549699783,0.9833462238311768,0.9938921928405762,0.006099249701946974,1.3820974826812744
B_Hqql_to_Tbl,HToWW2Q1L,74077,label_Tbl,label_Hqql,0,0.016771355643868446,0.9832260012626648,0.9998610019683838,0.00013754972314927727,1.3902978897094727
B_Hqql_to_Tbl,HToWW2Q1L,21106,label_Tbl,label_Hqql,0,0.016538003459572792,0.9829859137535095,0.9997753500938416,0.00015420009731315076,1.3902207612991333
B_Hqql_to_Tbl,HToWW2Q1L,27005,label_Tbl,label_Hqql,0,0.01683887280523777,0.9831582307815552,0.987612783908844,0.012375571765005589,1.3728878498077393
B_Hqql_to_Tbl,HToWW2Q1L,36952,label_Tbl,label_Hqql,0,0.016315190121531487,0.982591450214386,0.9712975025177002,0.023818165063858032,1.3532357215881348
B_Hqql_to_Tbl,HToWW2Q1L,19925,label_Tbl,label_Hqql,0,0.017472971230745316,0.9824535846710205,0.9908960461616516,0.009097683243453503,1.3765805959701538
B_Hqql_to_Tbl,HToWW2Q1L,64438,label_Tbl,label_Hqql,0,0.017614003270864487,0.9823640584945679,0.984645426273346,0.014768751338124275,1.3679877519607544
B_Hqql_to_Tbl,HToWW2Q1L,89982,label_Tbl,label_Hqql,0,0.017651468515396118,0.9823112487792969,0.9985802173614502,0.0014100318076089025,1.3872233629226685
B_Hqql_to_Tbl,HToWW2Q1L,85464,label_Tbl,label_Hqql,0,0.017802050337195396,0.9821929931640625,0.9992314577102661,0.000742959207855165,1.3879653215408325
B_Hqql_to_Tbl,HToWW2Q1L,3784,label_Tbl,label_Hbb,0,0.017954038456082344,0.9820340871810913,0.3244163990020752,0.0001141704706242308,1.1640998125076294
B_Hqql_to_Tbl,HToWW2Q1L,45654,label_Tbl,label_Hqql,0,0.017999747768044472,0.981669545173645,0.9454319477081299,0.05133835971355438,1.3136403560638428
B_Hqql_to_Tbl,HToWW2Q1L,43693,label_Tbl,label_Hqql,0,0.018262632191181183,0.9817304611206055,0.8211827874183655,0.17871099710464478,1.1355708837509155
B_Hqql_to_Tbl,HToWW2Q1L,53721,label_Tbl,label_Hqql,0,0.018685586750507355,0.9811367988586426,0.9951909780502319,0.004757262766361237,1.3808982372283936
B_Hqql_to_Tbl,HToWW2Q1L,46857,label_Tbl,label_Hqql,0,0.01879877597093582,0.9810396432876587,0.9994275569915771,0.00038021907676011324,1.3868402242660522
B_Hqql_to_Tbl,HToWW2Q1L,75843,label_Tbl,label_Hqql,0,0.019151320680975914,0.9803308844566345,0.9974162578582764,0.0025789113715291023,1.383112907409668
B_Hqql_to_Tbl,HToWW2Q1L,75214,label_Tbl,label_Hqql,0,0.019452527165412903,0.9805220365524292,0.9896337985992432,0.005094581749290228,1.3757622241973877
B_Hqql_to_Tbl,HToWW2Q1L,79249,label_Tbl,label_Hqql,0,0.020055925473570824,0.9799156188964844,0.9999284744262695,7.053217996144667e-05,1.3857296705245972
B_Hqql_to_Tbl,HToWW2Q1L,23383,label_Tbl,label_Hqql,0,0.01771128922700882,0.9774664044380188,0.9967813491821289,0.0032065219711512327,1.3812205791473389
B_Hqql_to_Tbl,HToWW2Q1L,39223,label_Tbl,label_Hqql,0,0.020250597968697548,0.9797446727752686,0.9980157613754272,0.001944921095855534,1.3827931880950928
B_Hqql_to_Tbl,HToWW2Q1L,38684,label_Tbl,label_Hqql,0,0.020344924181699753,0.9796422719955444,0.8812516331672668,0.11866868287324905,1.2175532579421997
B_Hqql_to_Tbl,HToWW2Q1L,71650,label_Tbl,label_Hqql,0,0.020493503659963608,0.979492723941803,0.9999934434890747,1.3334749837667914e-06,1.3852161169052124
B_Hqql_to_Tbl,HToWW2Q1L,824,label_Tbl,label_Hqql,0,0.020512735471129417,0.9794747829437256,0.9999243021011353,7.24773490219377e-05,1.3850905895233154
B_Hqql_to_Tbl,HToWW2Q1L,18468,label_Tbl,label_Hqql,0,0.020809823647141457,0.9791625738143921,0.9994955062866211,0.0005000268574804068,1.384054183959961
B_Hqql_to_Tbl,HToWW2Q1L,30295,label_Tbl,label_Hqql,0,0.02088749408721924,0.9790843725204468,0.9346567392349243,0.06531015783548355,1.2922683954238892
B_Hqql_to_Tbl,HToWW2Q1L,68273,label_Tbl,label_Hqql,0,0.02094562165439129,0.979030430316925,0.9999954700469971,9.509571441412845e-07,1.3845711946487427
B_Hqql_to_Tbl,HToWW2Q1L,47303,label_Tbl,label_Hqql,0,0.020995061844587326,0.9790025949478149,0.999795138835907,0.0002044565335381776,1.3842309713363647
B_Hqql_to_Tbl,HToWW2Q1L,29309,label_Tbl,label_Hqql,0,0.007750225253403187,0.9655749201774597,0.9999974966049194,1.5587572761432966e-06,1.3846542835235596
B_Hqql_to_Tbl,HToWW2Q1L,56419,label_Tbl,label_Hqql,0,0.02109646238386631,0.9788804650306702,0.9957903027534485,2.0586010577972047e-05,1.3813776969909668
B_Hqql_to_Tbl,HToWW2Q1L,62817,label_Tbl,label_Hqql,0,0.021154114976525307,0.978826642036438,0.9999972581863403,2.0932302504661493e-06,1.3842800855636597
B_Hqql_to_Tbl,HToWW2Q1L,48412,label_Tbl,label_Hqql,0,0.021157819777727127,0.9788234233856201,0.9998520612716675,0.00011219531734241173,1.3840947151184082
B_Hqql_to_Tbl,HToWW2Q1L,86983,label_Tbl,label_Hqql,0,0.02116485871374607,0.978830099105835,0.9939146637916565,0.005916165187954903,1.3757920265197754
B_Hqql_to_Tbl,HToWW2Q1L,41042,label_Tbl,label_Hqql,0,0.021262379363179207,0.9786997437477112,0.9587176442146301,0.04119012877345085,1.3258002996444702
B_Hqql_to_Tbl,HToWW2Q1L,74519,label_Tbl,label_Hqql,0,0.021365836262702942,0.978542685508728,0.9616402387619019,0.03832254931330681,1.3297104835510254
B_Hqql_to_Tbl,HToWW2Q1L,49851,label_Tbl,label_Tbl,1,0.021530205383896828,0.9784647226333618,0.12248209118843079,0.8773847222328186,0.14285816252231598
B_Hqql_to_Tbl,HToWW2Q1L,77580,label_Tbl,label_Hqql,0,0.02191096916794777,0.9780770540237427,0.9999910593032837,8.727246495254803e-06,1.3832058906555176
B_Hqql_to_Tbl,HToWW2Q1L,68242,label_Tbl,label_Hqql,0,0.021931808441877365,0.977968156337738,0.9999513626098633,4.8508309191674925e-06,1.3830888271331787
B_Hqql_to_Tbl,HToWW2Q1L,62648,label_Tbl,label_Hqql,0,0.022060101851820946,0.9779047966003418,0.9530234932899475,0.046686261892318726,1.3167614936828613
B_Hqql_to_Tbl,HToWW2Q1L,64176,label_Tbl,label_Hqql,0,0.022153833881020546,0.9778410792350769,0.99687659740448,0.0031204873230308294,1.3784645795822144
B_Hqql_to_Tbl,HToWW2Q1L,33876,label_Tbl,label_Hqql,0,0.02234344556927681,0.9776525497436523,0.9746374487876892,0.025211095809936523,1.3468513488769531
B_Hqql_to_Tbl,HToWW2Q1L,56621,label_Tbl,label_Hqql,0,0.02239779755473137,0.9775505661964417,0.99998939037323,1.0408853995613754e-05,1.3824869394302368
B_Hqql_to_Tbl,HToWW2Q1L,55706,label_Tbl,label_Hqql,0,0.022462308406829834,0.9775082468986511,0.9919375777244568,0.008035475388169289,1.37104332447052
B_Hqql_to_Tbl,HToWW2Q1L,78175,label_Tbl,label_Hqql,0,0.02264557033777237,0.9773524403572083,0.7802689075469971,0.006828751415014267,1.2365131378173828
B_Hqql_to_Tbl,HToWW2Q1L,40251,label_Tbl,label_Hqql,0,0.022573508322238922,0.9767375588417053,0.6632333397865295,0.0014417717466130853,1.2034860849380493
B_Hqql_to_Tbl,HToWW2Q1L,78392,label_Tbl,label_Hqql,0,0.023010268807411194,0.976824939250946,0.998268723487854,0.0017289469251409173,1.3791089057922363
B_Hqql_to_Tbl,HToWW2Q1L,13489,label_Tbl,label_Hqql,0,0.02341921627521515,0.976572573184967,0.9115597009658813,0.08842198550701141,1.2560274600982666
B_Hqql_to_Tbl,HToWW2Q1L,57495,label_Tbl,label_Hqql,0,0.022261498495936394,0.9752942323684692,0.9958617091178894,0.00410188315436244,1.3751782178878784
B_Hqql_to_Tbl,HToWW2Q1L,49662,label_Tbl,label_Hqql,0,0.023581936955451965,0.9763685464859009,0.999812662601471,0.0001228613400598988,1.380609393119812
B_Hqql_to_Tbl,HToWW2Q1L,25633,label_Tbl,label_Hqql,0,0.023635322228074074,0.9763591289520264,0.9999357461929321,5.651886112900684e-06,1.3807348012924194
B_Hqql_to_Tbl,HToWW2Q1L,30565,label_Tbl,label_Hqql,0,0.023369712755084038,0.9759986400604248,0.9930045008659363,0.006981529761105776,1.3708339929580688
B_Hqql_to_Tbl,HToWW2Q1L,63597,label_Tbl,label_Hqql,0,0.02370528131723404,0.9762688875198364,0.9986490607261658,0.0013503583613783121,1.378760814666748
B_Hqql_to_Tbl,HToWW2Q1L,65602,label_Tbl,label_Hqql,0,0.02380453050136566,0.9761946797370911,0.9972805976867676,0.0027173098642379045,1.3767039775848389
B_Hqql_to_Tbl,HToWW2Q1L,45171,label_Tbl,label_Tbl,1,0.02366570383310318,0.9759771823883057,0.2684515714645386,0.731346845626831,0.3460696339607239
B_Hqql_to_Tbl,HToWW2Q1L,45463,label_Tbl,label_Hqql,0,0.024155832827091217,0.9758242964744568,0.5258082747459412,0.47416597604751587,0.7094478011131287
B_Hqql_to_Tbl,HToWW2Q1L,48731,label_Tbl,label_Hqql,0,0.02416301891207695,0.9758312106132507,0.978561520576477,0.021338410675525665,1.3497899770736694
B_Hqql_to_Tbl,HToWW2Q1L,36170,label_Tbl,label_Wqq,0,0.02427922934293747,0.9756897687911987,0.40663301944732666,0.0001361201866529882,1.1526161432266235
B_Hqql_to_Tbl,HToWW2Q1L,30402,label_Tbl,label_Hqql,0,0.02435116656124592,0.9756410717964172,0.9995269775390625,0.00046855706023052335,1.3791046142578125
B_Hqql_to_Tbl,HToWW2Q1L,82917,label_Tbl,label_Hqql,0,0.02280743420124054,0.9721786975860596,0.9993355870246887,0.0006501302705146372,1.3774911165237427
B_Hqql_to_Tbl,HToWW2Q1L,310,label_Tbl,label_Hqql,0,0.025943858548998833,0.9740509986877441,0.9944438338279724,0.00555275147780776,1.3696645498275757
B_Hqql_to_Tbl,HToWW2Q1L,64911,label_Tbl,label_Hqql,0,0.02581370249390602,0.9736788272857666,0.9995300769805908,0.00042751384899020195,1.3767141103744507
B_Hqql_to_Tbl,HToWW2Q1L,60065,label_Tbl,label_Hqql,0,0.02607707865536213,0.9739166498184204,0.9964386224746704,0.003537234151735902,1.3723111152648926
B_Hqql_to_Tbl,HToWW2Q1L,79057,label_Tbl,label_Hqql,0,0.026139933615922928,0.973859429359436,0.9456682801246643,4.904943489236757e-05,1.3398165702819824
B_Hqql_to_Tbl,HToWW2Q1L,42806,label_Tbl,label_Hqql,0,0.026146063581109047,0.9738456606864929,0.9999802112579346,1.900880852190312e-05,1.377204179763794
B_Hqql_to_Tbl,HToWW2Q1L,18998,label_Tbl,label_Hqql,0,0.02580465003848076,0.9733858108520508,0.9997286200523376,0.00026922099641524255,1.3767658472061157
B_Hqql_to_Tbl,HToWW2Q1L,25721,label_Tbl,label_Hqql,0,0.02638860046863556,0.9735326766967773,0.9861771464347839,0.013818047940731049,1.357293725013733
B_Hqql_to_Tbl,HToWW2Q1L,21706,label_Tbl,label_Hqql,0,0.026464218273758888,0.9734981060028076,0.9982699155807495,0.0017235229024663568,1.3743188381195068
B_Hqql_to_Tbl,HToWW2Q1L,57693,label_Tbl,label_Hqql,0,0.026521431282162666,0.973461389541626,0.8811618685722351,0.11833509802818298,1.2089877128601074
B_Hqql_to_Tbl,HToWW2Q1L,79168,label_Tbl,label_Hqql,0,0.026853855699300766,0.973129153251648,0.9999978542327881,2.0085881260456517e-06,1.3762215375900269
B_Hqql_to_Tbl,HToWW2Q1L,39124,label_Tbl,label_Hqql,0,0.02683262899518013,0.9730967879295349,0.9954872727394104,0.004175341222435236,1.3700731992721558
B_Hqql_to_Tbl,HToWW2Q1L,98896,label_Tbl,label_Hqql,0,0.0223089586943388,0.968100905418396,0.9808369278907776,0.019152093678712845,1.348815679550171
B_Hqql_to_Tbl,HToWW2Q1L,59319,label_Tbl,label_Hqql,0,0.02712019719183445,0.9728661179542542,0.9941638112068176,0.00583129795268178,1.3675999641418457
B_Hqql_to_Tbl,HToWW2Q1L,94088,label_Tbl,label_Hqql,0,0.027306780219078064,0.972507655620575,0.9944063425064087,0.005582232493907213,1.367562174797058
B_Hqql_to_Tbl,HToWW2Q1L,99517,label_Tbl,label_Hqql,0,0.02753467857837677,0.9724588394165039,0.9880127906799316,6.192650471348315e-05,1.3667981624603271
B_Hqql_to_Tbl,HToWW2Q1L,53699,label_Tbl,label_Hqql,0,0.027647359296679497,0.9722577929496765,0.9990851879119873,0.0009035679395310581,1.3737614154815674
B_Hqql_to_Tbl,HToWW2Q1L,81919,label_Tbl,label_Hqql,0,0.027745239436626434,0.9722188115119934,0.9449751973152161,0.05495806410908699,1.2971807718276978
B_Hqql_to_Tbl,HToWW2Q1L,33218,label_Tbl,label_Hqql,0,0.027930472046136856,0.971651554107666,0.8993085622787476,0.10062728822231293,1.2320646047592163
B_Hqql_to_Tbl,HToWW2Q1L,34923,label_Tbl,label_Hqql,0,0.0282051432877779,0.9717870950698853,0.8318304419517517,0.16176898777484894,1.1410324573516846
B_Hqql_to_Tbl,HToWW2Q1L,17431,label_Tbl,label_Hqql,0,0.02727586403489113,0.9706825017929077,0.7466294169425964,0.21048375964164734,1.0469013452529907
