analysis_group,source_group,source_root,entry_idx,true_label,pred_label,score_Hqql,score_Tbl,margin_Tbl_minus_Hqql,margin_Hqql_minus_Tbl
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,34923,label_Hqql,label_Tbl,0.0282051432877779,0.9717870950698853,0.9435819387435913,-0.9435819387435913
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,17431,label_Hqql,label_Tbl,0.02727586403489113,0.9706825017929077,0.9434066414833069,-0.9434066414833069
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,29044,label_Hqql,label_Tbl,0.02853330783545971,0.9714646339416504,0.9429313540458679,-0.9429313540458679
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,24791,label_Hqql,label_Tbl,0.028803536668419838,0.9711552858352661,0.942351758480072,-0.942351758480072
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,79844,label_Hqql,label_Tbl,0.028709450736641884,0.9703344106674194,0.9416249394416809,-0.9416249394416809
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,7973,label_Hqql,label_Tbl,0.028987448662519455,0.9706043004989624,0.9416168332099915,-0.9416168332099915
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,99787,label_Hqql,label_Tbl,0.029147159308195114,0.9707608819007874,0.9416137337684631,-0.9416137337684631
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,98568,label_Hqql,label_Tbl,0.029198424890637398,0.970788300037384,0.941589891910553,-0.941589891910553
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,80771,label_Hqql,label_Tbl,0.02920178510248661,0.9707211256027222,0.9415193200111389,-0.9415193200111389
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,75094,label_Hqql,label_Tbl,0.02744194306433201,0.9687909483909607,0.9413490295410156,-0.9413490295410156
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,35555,label_Hqql,label_Tbl,0.023065870627760887,0.9642512798309326,0.9411854147911072,-0.9411854147911072
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,3663,label_Hqql,label_Tbl,0.029568156227469444,0.9704025387763977,0.9408344030380249,-0.9408344030380249
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77985,label_Hqql,label_Tbl,0.029622117057442665,0.9702674150466919,0.9406452775001526,-0.9406452775001526
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,92551,label_Hqql,label_Tbl,0.029582582414150238,0.9701455235481262,0.9405629634857178,-0.9405629634857178
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,39473,label_Hqql,label_Tbl,0.029891354963183403,0.9699225425720215,0.9400311708450317,-0.9400311708450317
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,41563,label_Hqql,label_Tbl,0.030112119391560555,0.9694538116455078,0.93934166431427,-0.93934166431427
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,50082,label_Hqql,label_Tbl,0.03060898743569851,0.9693335890769958,0.9387245774269104,-0.9387245774269104
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,5218,label_Hqql,label_Tbl,0.030775019899010658,0.9691963791847229,0.938421368598938,-0.938421368598938
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,53932,label_Hqql,label_Tbl,0.03145014867186546,0.9685319066047668,0.9370817542076111,-0.9370817542076111
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,76425,label_Hqql,label_Tbl,0.03154177963733673,0.96844881772995,0.9369070529937744,-0.9369070529937744
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,66787,label_Hqql,label_Tbl,0.03177763894200325,0.968220055103302,0.9364424347877502,-0.9364424347877502
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77637,label_Hqql,label_Tbl,0.03177294507622719,0.9682148694992065,0.9364418983459473,-0.9364418983459473
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,93766,label_Hqql,label_Tbl,0.03193852677941322,0.9680168032646179,0.9360782504081726,-0.9360782504081726
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,41025,label_Hqql,label_Tbl,0.032012779265642166,0.967983603477478,0.9359708428382874,-0.9359708428382874
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,60591,label_Hqql,label_Tbl,0.0322524830698967,0.9677468538284302,0.9354943633079529,-0.9354943633079529
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,87162,label_Hqql,label_Tbl,0.03225671499967575,0.9676341414451599,0.9353774189949036,-0.9353774189949036
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,91734,label_Hqql,label_Tbl,0.03230787068605423,0.9676626920700073,0.9353548288345337,-0.9353548288345337
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,42761,label_Hqql,label_Tbl,0.03232419863343239,0.9676516652107239,0.9353274703025818,-0.9353274703025818
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,95745,label_Hqql,label_Tbl,0.032359879463911057,0.9675446152687073,0.9351847171783447,-0.9351847171783447
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,5644,label_Hqql,label_Tbl,0.03246844559907913,0.9675011038780212,0.9350326657295227,-0.9350326657295227
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,92662,label_Hqql,label_Tbl,0.032644372433423996,0.9673410058021545,0.934696614742279,-0.934696614742279
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,91192,label_Hqql,label_Tbl,0.032710712403059006,0.9668959975242615,0.934185266494751,-0.934185266494751
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,19029,label_Hqql,label_Tbl,0.032897286117076874,0.967047393321991,0.9341500997543335,-0.9341500997543335
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,26275,label_Hqql,label_Tbl,0.018465569242835045,0.9526054263114929,0.9341398477554321,-0.9341398477554321
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,77905,label_Hqql,label_Tbl,0.03327400982379913,0.9666813015937805,0.9334073066711426,-0.9334073066711426
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,23184,label_Hqql,label_Tbl,0.033317290246486664,0.9666635990142822,0.9333463311195374,-0.9333463311195374
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,94305,label_Hqql,label_Tbl,0.03340871259570122,0.9665846228599548,0.9331759214401245,-0.9331759214401245
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,14820,label_Hqql,label_Tbl,0.030415385961532593,0.9632315039634705,0.9328161478042603,-0.9328161478042603
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,21485,label_Hqql,label_Tbl,0.03380231931805611,0.9661884903907776,0.9323861598968506,-0.9323861598968506
B_Hqql_to_Tbl,HToWW2Q1L,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/HToWW2Q1L_120.root,99585,label_Hqql,label_Tbl,0.034001968801021576,0.9659703373908997,0.9319683909416199,-0.9319683909416199
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,29,label_Tbl,label_Tbl,4.9224173348516587e-11,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,33,label_Tbl,label_Tbl,6.3837100050534445e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,36,label_Tbl,label_Tbl,3.6813765369458906e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,113,label_Tbl,label_Tbl,9.652610266641659e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,124,label_Tbl,label_Tbl,9.174097925779279e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,130,label_Tbl,label_Tbl,6.305583225701961e-13,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,132,label_Tbl,label_Tbl,2.420531223373823e-12,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,146,label_Tbl,label_Tbl,1.1699696766953593e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,188,label_Tbl,label_Tbl,1.803244331632925e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,214,label_Tbl,label_Tbl,9.904912445790615e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,226,label_Tbl,label_Tbl,7.133111878943055e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,305,label_Tbl,label_Tbl,1.927505977050714e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,346,label_Tbl,label_Tbl,3.228858846959781e-11,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,368,label_Tbl,label_Tbl,2.4783379792836513e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,401,label_Tbl,label_Tbl,5.079596743229331e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,423,label_Tbl,label_Tbl,1.6768474386807952e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,476,label_Tbl,label_Tbl,1.5466511626982538e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,478,label_Tbl,label_Tbl,1.2154046657997242e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,520,label_Tbl,label_Tbl,2.7404620794868606e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,530,label_Tbl,label_Tbl,1.721141273947069e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,539,label_Tbl,label_Tbl,1.710565439294598e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,554,label_Tbl,label_Tbl,2.9929705935849427e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,609,label_Tbl,label_Tbl,2.4562213596368565e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,610,label_Tbl,label_Tbl,7.056596973420426e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,623,label_Tbl,label_Tbl,1.0834679819993198e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,632,label_Tbl,label_Tbl,3.979059748360214e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,644,label_Tbl,label_Tbl,4.277924368911723e-12,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,648,label_Tbl,label_Tbl,1.7523246853556884e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,655,label_Tbl,label_Tbl,2.2155663415013294e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,663,label_Tbl,label_Tbl,1.0119668658603587e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,672,label_Tbl,label_Tbl,5.820035425818659e-12,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,692,label_Tbl,label_Tbl,3.6900165145681285e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,693,label_Tbl,label_Tbl,4.2172021430531e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,713,label_Tbl,label_Tbl,2.466332027495355e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,732,label_Tbl,label_Tbl,6.680749731202695e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,738,label_Tbl,label_Tbl,1.4496779776607127e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,739,label_Tbl,label_Tbl,2.4642867746393904e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,844,label_Tbl,label_Tbl,1.295721041572051e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,872,label_Tbl,label_Tbl,1.1415427492167396e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,911,label_Tbl,label_Tbl,3.5547745302899614e-11,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,919,label_Tbl,label_Tbl,2.94635267295007e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,947,label_Tbl,label_Tbl,3.4512166458000593e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1089,label_Tbl,label_Tbl,3.7668521635225716e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1104,label_Tbl,label_Tbl,1.4910463974615595e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1110,label_Tbl,label_Tbl,2.6865341062887182e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1140,label_Tbl,label_Tbl,2.7578128669603075e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1141,label_Tbl,label_Tbl,3.752553823233029e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1153,label_Tbl,label_Tbl,3.814920379596742e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1156,label_Tbl,label_Tbl,1.3332916104502601e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1162,label_Tbl,label_Tbl,8.478102664355447e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1193,label_Tbl,label_Tbl,1.1197650806593629e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1223,label_Tbl,label_Tbl,7.624719744470099e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1280,label_Tbl,label_Tbl,1.217961426158709e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1314,label_Tbl,label_Tbl,1.2221864409411864e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1316,label_Tbl,label_Tbl,2.8554415720805082e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1357,label_Tbl,label_Tbl,5.182349549492926e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1361,label_Tbl,label_Tbl,3.372356172093305e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1367,label_Tbl,label_Tbl,1.9452550681364755e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1374,label_Tbl,label_Tbl,1.9825032282483335e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1380,label_Tbl,label_Tbl,2.818135058646476e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1428,label_Tbl,label_Tbl,1.9226067404787273e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1472,label_Tbl,label_Tbl,6.211283487544961e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1475,label_Tbl,label_Tbl,4.974170852989346e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1546,label_Tbl,label_Tbl,1.9561127828637837e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1547,label_Tbl,label_Tbl,7.299358451007265e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1557,label_Tbl,label_Tbl,1.3913683538646637e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1562,label_Tbl,label_Tbl,2.597445636354223e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1565,label_Tbl,label_Tbl,1.7552408415610898e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1584,label_Tbl,label_Tbl,8.35346192218367e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1587,label_Tbl,label_Tbl,2.167101220695855e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1674,label_Tbl,label_Tbl,1.1411329520205626e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1675,label_Tbl,label_Tbl,2.600191706392252e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1709,label_Tbl,label_Tbl,1.4844876716768596e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1725,label_Tbl,label_Tbl,2.2257753418131188e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1751,label_Tbl,label_Tbl,4.570948619608828e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1763,label_Tbl,label_Tbl,8.968326081770783e-11,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1784,label_Tbl,label_Tbl,1.826754214562243e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1820,label_Tbl,label_Tbl,4.832861222325846e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1858,label_Tbl,label_Tbl,1.1033849389718853e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1866,label_Tbl,label_Tbl,4.896040170510041e-11,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1929,label_Tbl,label_Tbl,6.3709744146933645e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1935,label_Tbl,label_Tbl,7.33747618220093e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,1990,label_Tbl,label_Tbl,6.140688402211936e-09,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,2078,label_Tbl,label_Tbl,6.841732735907158e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,2087,label_Tbl,label_Tbl,2.3680888361354846e-08,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,2088,label_Tbl,label_Tbl,1.309880953703768e-10,1.0,1.0,-1.0
C_Tbl_correct,TTBarLep,/home/maxwelhelp/Рабочий стол/JetClassOfficial/val_5M/TTBarLep_120.root,2102,label_Tbl,label_Tbl,1.0495224689321958e-09,1.0,1.0,-1.0
