param_name,module_name,module_type,param_shape,shape,param_numel,requires_grad,param_kind,covered_by_decoder,decoder_row_id,decoder_kind,exact_target_kind,exact_reconstruction_error,primitive_fit_kind,primitive_fit_rel_err,uses_target_mined_atoms,uses_shared_mined_atoms,interpretation_trusted,tensor_path,fail_reason
mod.blocks.5.fc2.weight,mod.blocks.5.fc2,Linear,128x512,128x512,65536,True,linear_weight,True,mod.blocks.5.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.1611594885607701e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8373531103134155,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_5_fc2.pt,
mod.blocks.5.fc2.bias,mod.blocks.5.fc2,Linear,128,128,128,True,linear_bias,True,mod.blocks.5.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.1611594885607701e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8373531103134155,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_5_fc2.pt,
mod.blocks.6.c_attn,mod.blocks.6,Block,8,8,8,True,block_direct_gate_param,True,mod.blocks.6.c_attn,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.blocks.6.w_resid,mod.blocks.6,Block,128,128,128,True,block_direct_gate_param,True,mod.blocks.6.w_resid,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.blocks.6.pre_attn_norm.weight,mod.blocks.6.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.923399974491986e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_attn_norm_layernorm.pt,
mod.blocks.6.pre_attn_norm.bias,mod.blocks.6.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.923399974491986e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_attn_norm_layernorm.pt,
mod.blocks.6.attn.in_proj_weight,mod.blocks.6.attn,MultiheadAttention,384x128,384x128,49152,True,attention_in_proj_weight_qkv,True,mod.blocks.6.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,3.2349061029890436e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,
mod.blocks.6.attn.in_proj_bias,mod.blocks.6.attn,MultiheadAttention,384,384,384,True,attention_in_proj_bias_qkv,True,mod.blocks.6.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,3.2349061029890436e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,
mod.blocks.6.attn.out_proj.weight,mod.blocks.6.attn.out_proj,NonDynamicallyQuantizableLinear,128x128,128x128,16384,True,attention_out_proj_weight,True,mod.blocks.6.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,3.2349061029890436e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,
mod.blocks.6.attn.out_proj.bias,mod.blocks.6.attn.out_proj,NonDynamicallyQuantizableLinear,128,128,128,True,attention_out_proj_bias,True,mod.blocks.6.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,3.2349061029890436e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,
mod.blocks.6.post_attn_norm.weight,mod.blocks.6.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.200691326010201e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_attn_norm_layernorm.pt,
mod.blocks.6.post_attn_norm.bias,mod.blocks.6.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.200691326010201e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_attn_norm_layernorm.pt,
mod.blocks.6.pre_fc_norm.weight,mod.blocks.6.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,7.927199163759724e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_fc_norm_layernorm.pt,
mod.blocks.6.pre_fc_norm.bias,mod.blocks.6.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.6.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,7.927199163759724e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_fc_norm_layernorm.pt,
mod.blocks.6.fc1.weight,mod.blocks.6.fc1,Linear,512x128,512x128,65536,True,linear_weight,True,mod.blocks.6.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.0708652098401217e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8105601668357849,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc1.pt,
mod.blocks.6.fc1.bias,mod.blocks.6.fc1,Linear,512,512,512,True,linear_bias,True,mod.blocks.6.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.0708652098401217e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8105601668357849,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc1.pt,
mod.blocks.6.post_fc_norm.weight,mod.blocks.6.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.blocks.6.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.242339077924044e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_fc_norm_layernorm.pt,
mod.blocks.6.post_fc_norm.bias,mod.blocks.6.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.blocks.6.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.242339077924044e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_fc_norm_layernorm.pt,
mod.blocks.6.fc2.weight,mod.blocks.6.fc2,Linear,128x512,128x512,65536,True,linear_weight,True,mod.blocks.6.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.1760344875710871e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.813011646270752,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc2.pt,
mod.blocks.6.fc2.bias,mod.blocks.6.fc2,Linear,128,128,128,True,linear_bias,True,mod.blocks.6.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.1760344875710871e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.813011646270752,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc2.pt,
mod.blocks.7.c_attn,mod.blocks.7,Block,8,8,8,True,block_direct_gate_param,True,mod.blocks.7.c_attn,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.blocks.7.w_resid,mod.blocks.7,Block,128,128,128,True,block_direct_gate_param,True,mod.blocks.7.w_resid,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.blocks.7.pre_attn_norm.weight,mod.blocks.7.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.178275917065548e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_attn_norm_layernorm.pt,
mod.blocks.7.pre_attn_norm.bias,mod.blocks.7.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.178275917065548e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_attn_norm_layernorm.pt,
mod.blocks.7.attn.in_proj_weight,mod.blocks.7.attn,MultiheadAttention,384x128,384x128,49152,True,attention_in_proj_weight_qkv,True,mod.blocks.7.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,2.8633982651626866e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,
mod.blocks.7.attn.in_proj_bias,mod.blocks.7.attn,MultiheadAttention,384,384,384,True,attention_in_proj_bias_qkv,True,mod.blocks.7.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,2.8633982651626866e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,
mod.blocks.7.attn.out_proj.weight,mod.blocks.7.attn.out_proj,NonDynamicallyQuantizableLinear,128x128,128x128,16384,True,attention_out_proj_weight,True,mod.blocks.7.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,2.8633982651626866e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,
mod.blocks.7.attn.out_proj.bias,mod.blocks.7.attn.out_proj,NonDynamicallyQuantizableLinear,128,128,128,True,attention_out_proj_bias,True,mod.blocks.7.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,2.8633982651626866e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,
mod.blocks.7.post_attn_norm.weight,mod.blocks.7.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.368974135919416e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_attn_norm_layernorm.pt,
mod.blocks.7.post_attn_norm.bias,mod.blocks.7.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.368974135919416e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_attn_norm_layernorm.pt,
mod.blocks.7.pre_fc_norm.weight,mod.blocks.7.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.61700897303308e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_fc_norm_layernorm.pt,
mod.blocks.7.pre_fc_norm.bias,mod.blocks.7.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.blocks.7.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.61700897303308e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_fc_norm_layernorm.pt,
mod.blocks.7.fc1.weight,mod.blocks.7.fc1,Linear,512x128,512x128,65536,True,linear_weight,True,mod.blocks.7.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.0683521622922854e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8138210773468018,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc1.pt,
mod.blocks.7.fc1.bias,mod.blocks.7.fc1,Linear,512,512,512,True,linear_bias,True,mod.blocks.7.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.0683521622922854e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.8138210773468018,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc1.pt,
mod.blocks.7.post_fc_norm.weight,mod.blocks.7.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.blocks.7.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.214743019152593e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_fc_norm_layernorm.pt,
mod.blocks.7.post_fc_norm.bias,mod.blocks.7.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.blocks.7.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.214743019152593e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_fc_norm_layernorm.pt,
mod.blocks.7.fc2.weight,mod.blocks.7.fc2,Linear,128x512,128x512,65536,True,linear_weight,True,mod.blocks.7.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.103774280863945e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7042940855026245,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc2.pt,
mod.blocks.7.fc2.bias,mod.blocks.7.fc2,Linear,128,128,128,True,linear_bias,True,mod.blocks.7.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.103774280863945e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7042940855026245,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc2.pt,
mod.cls_blocks.0.c_attn,mod.cls_blocks.0,Block,8,8,8,True,block_direct_gate_param,True,mod.cls_blocks.0.c_attn,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.cls_blocks.0.w_resid,mod.cls_blocks.0,Block,128,128,128,True,block_direct_gate_param,True,mod.cls_blocks.0.w_resid,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.cls_blocks.0.pre_attn_norm.weight,mod.cls_blocks.0.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.853009347831176e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_attn_norm_layernorm.pt,
mod.cls_blocks.0.pre_attn_norm.bias,mod.cls_blocks.0.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.853009347831176e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_attn_norm_layernorm.pt,
mod.cls_blocks.0.attn.in_proj_weight,mod.cls_blocks.0.attn,MultiheadAttention,384x128,384x128,49152,True,attention_in_proj_weight_qkv,True,mod.cls_blocks.0.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,1.7761605874966335e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,
mod.cls_blocks.0.attn.in_proj_bias,mod.cls_blocks.0.attn,MultiheadAttention,384,384,384,True,attention_in_proj_bias_qkv,True,mod.cls_blocks.0.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,1.7761605874966335e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,
mod.cls_blocks.0.attn.out_proj.weight,mod.cls_blocks.0.attn.out_proj,NonDynamicallyQuantizableLinear,128x128,128x128,16384,True,attention_out_proj_weight,True,mod.cls_blocks.0.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,1.7761605874966335e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,
mod.cls_blocks.0.attn.out_proj.bias,mod.cls_blocks.0.attn.out_proj,NonDynamicallyQuantizableLinear,128,128,128,True,attention_out_proj_bias,True,mod.cls_blocks.0.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,1.7761605874966335e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,
mod.cls_blocks.0.post_attn_norm.weight,mod.cls_blocks.0.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.267611661949559e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_attn_norm_layernorm.pt,
mod.cls_blocks.0.post_attn_norm.bias,mod.cls_blocks.0.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.267611661949559e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_attn_norm_layernorm.pt,
mod.cls_blocks.0.pre_fc_norm.weight,mod.cls_blocks.0.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.141853413690114e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_fc_norm_layernorm.pt,
mod.cls_blocks.0.pre_fc_norm.bias,mod.cls_blocks.0.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.0.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.141853413690114e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_fc_norm_layernorm.pt,
mod.cls_blocks.0.fc1.weight,mod.cls_blocks.0.fc1,Linear,512x128,512x128,65536,True,linear_weight,True,mod.cls_blocks.0.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.7321400491709937e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.5246680974960327,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc1.pt,
mod.cls_blocks.0.fc1.bias,mod.cls_blocks.0.fc1,Linear,512,512,512,True,linear_bias,True,mod.cls_blocks.0.fc1.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,1.7321400491709937e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.5246680974960327,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc1.pt,
mod.cls_blocks.0.post_fc_norm.weight,mod.cls_blocks.0.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.cls_blocks.0.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.413161450311236e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_fc_norm_layernorm.pt,
mod.cls_blocks.0.post_fc_norm.bias,mod.cls_blocks.0.post_fc_norm,LayerNorm,512,512,512,True,norm_affine,True,mod.cls_blocks.0.post_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.413161450311236e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_fc_norm_layernorm.pt,
mod.cls_blocks.0.fc2.weight,mod.cls_blocks.0.fc2,Linear,128x512,128x512,65536,True,linear_weight,True,mod.cls_blocks.0.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,2.868467845473788e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7384593486785889,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc2.pt,
mod.cls_blocks.0.fc2.bias,mod.cls_blocks.0.fc2,Linear,128,128,128,True,linear_bias,True,mod.cls_blocks.0.fc2.Linear,EXACT_CONSTANT_MATRIX,linear_W_aug,2.868467845473788e-07,APPROX_PATTERN_FIT_RECTANGULAR_SVD,0.7384593486785889,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc2.pt,
mod.cls_blocks.1.c_attn,mod.cls_blocks.1,Block,8,8,8,True,block_direct_gate_param,True,mod.cls_blocks.1.c_attn,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.cls_blocks.1.w_resid,mod.cls_blocks.1,Block,128,128,128,True,block_direct_gate_param,True,mod.cls_blocks.1.w_resid,EXACT_CONSTANT_PARAMETER,block_direct_attention_residual_gate_parameter,0.0,CONSTANT_PARAMETER,,False,False,True,,
mod.cls_blocks.1.pre_attn_norm.weight,mod.cls_blocks.1.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.685501029503939e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_attn_norm_layernorm.pt,
mod.cls_blocks.1.pre_attn_norm.bias,mod.cls_blocks.1.pre_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.pre_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,8.685501029503939e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_attn_norm_layernorm.pt,
mod.cls_blocks.1.attn.in_proj_weight,mod.cls_blocks.1.attn,MultiheadAttention,384x128,384x128,49152,True,attention_in_proj_weight_qkv,True,mod.cls_blocks.1.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,1.271155127824386e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,
mod.cls_blocks.1.attn.in_proj_bias,mod.cls_blocks.1.attn,MultiheadAttention,384,384,384,True,attention_in_proj_bias_qkv,True,mod.cls_blocks.1.attn.*heads,EXACT_DYNAMIC_OPERATOR,attention_head_exact_qkv_o_circuit,1.271155127824386e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,
mod.cls_blocks.1.attn.out_proj.weight,mod.cls_blocks.1.attn.out_proj,NonDynamicallyQuantizableLinear,128x128,128x128,16384,True,attention_out_proj_weight,True,mod.cls_blocks.1.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,1.271155127824386e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,
mod.cls_blocks.1.attn.out_proj.bias,mod.cls_blocks.1.attn.out_proj,NonDynamicallyQuantizableLinear,128,128,128,True,attention_out_proj_bias,True,mod.cls_blocks.1.attn.*heads.out_proj,EXACT_DYNAMIC_OPERATOR,attention_out_projection_covered_by_C_vo,1.271155127824386e-07,,,False,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,
mod.cls_blocks.1.post_attn_norm.weight,mod.cls_blocks.1.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.974540660095954e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_attn_norm_layernorm.pt,
mod.cls_blocks.1.post_attn_norm.bias,mod.cls_blocks.1.post_attn_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.post_attn_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.974540660095954e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_attn_norm_layernorm.pt,
mod.cls_blocks.1.pre_fc_norm.weight,mod.cls_blocks.1.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.474920403818032e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_fc_norm_layernorm.pt,
mod.cls_blocks.1.pre_fc_norm.bias,mod.cls_blocks.1.pre_fc_norm,LayerNorm,128,128,128,True,norm_affine,True,mod.cls_blocks.1.pre_fc_norm.NormDynamic,EXACT_DYNAMIC_OPERATOR,norm_dynamic_affine,9.474920403818032e-08,NOT_CONSTANT_MATRIX,,False,False,True,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_fc_norm_layernorm.pt,
