module_name,module_type,input_shape,output_shape,params_count,decoder_kind,reconstruction_error,accepted_exact,fail_reason,tensor_path,primitive_fit_rel_err,primitive_fit_kind,uses_target_mined_atoms,uses_shared_mined_atoms,interpretation_trusted,honesty_note,extra_json
mod.blocks.5.fc1,Linear,[128x8x128],128x8x512,66048,EXACT_CONSTANT_MATRIX,1.0840516040389048e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_5_fc1.pt,0.8087092041969299,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.8087092041969299, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [32.65148162841797, 23.74517059326172, 22.042007446289062, 20.825654983520508, 19.65679931640625, 18.817480087280273, 18.334257125854492, 18.146499633789062, 17.90336799621582, 17.686037063598633, 17.45184898376465, 16.627660751342773, 16.59919548034668, 16.449926376342773, 15.961481094360352, 15.765732765197754]}, ""W_shape"": [512, 128], ""W_aug_shape"": [512, 129]}"
mod.blocks.5.act,GELU,[128x8x512],128x8x512,0,EXACT_ELEMENTWISE_FORMULA,1.0601650046737632e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_5_act_activation.pt,,ELEMENTWISE_FORMULA_NOT_CONSTANT_MATRIX,False,False,True,Elementwise activation is exact formula/dynamic diagonal ratio. LOCAL_JACOBIAN is not claimed unless derivatives are computed.,"{""activation_type"": ""GELU"", ""dynamic_ratio_mean"": 0.21101732552051544, ""dynamic_ratio_std"": 0.327869713306427}"
mod.blocks.5.act_dropout,Dropout,[128x8x512],128x8x512,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.blocks.5.post_fc_norm,LayerNorm,[128x8x512],128x8x512,1024,EXACT_DYNAMIC_OPERATOR,8.525729100483659e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_5_post_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.5.fc2,Linear,[128x8x512],128x8x128,65664,EXACT_CONSTANT_MATRIX,1.1611594885607701e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_5_fc2.pt,0.8373531103134155,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.8373531103134155, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [19.235109329223633, 18.317398071289062, 16.635223388671875, 16.539274215698242, 15.485391616821289, 15.289874076843262, 15.027220726013184, 14.762796401977539, 14.653040885925293, 14.369741439819336, 14.17980670928955, 13.983430862426758, 13.647470474243164, 13.149203300476074, 13.035154342651367, 12.840270042419434]}, ""W_shape"": [128, 512], ""W_aug_shape"": [128, 513]}"
mod.blocks.6,Block,,,136,STRUCTURAL_NOT_EXPLICITLY_TRACED,0.0,False,direct_parameters_covered_but_container_graph_not_replayed,,,,False,False,False,Direct parameters are covered as exact constants; Python/container forward graph is still Stage 2.,{}
mod.blocks.6.pre_attn_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,8.923399974491986e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.6.attn,MultiheadAttention,"[128x8x128,128x8x128,128x8x128]","[128x8x128,8x128x128]",49536,EXACT_DYNAMIC_OPERATOR,3.2349061029890436e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,,SEE_HEADS,False,False,True,MHA module acceptance is aggregated from all expected heads.,{}
mod.blocks.6.attn.out_proj,NonDynamicallyQuantizableLinear,,,16512,EXACT_CONSTANT_MATRIX,3.2349061029890436e-07,True,covered_by_parameter_coverage_parent_decoder,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_6_attn_h0.pt,,,False,False,False,Direct parameters are covered by parent decoder; module forward may not be separately hooked.,{}
mod.blocks.6.post_attn_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,8.200691326010201e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.6.dropout,Dropout,[128x8x128],128x8x128,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.blocks.6.pre_fc_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,7.927199163759724e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_pre_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.6.fc1,Linear,[128x8x128],128x8x512,66048,EXACT_CONSTANT_MATRIX,1.0708652098401217e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc1.pt,0.8105601668357849,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.8105601668357849, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [33.98416519165039, 22.396907806396484, 20.709897994995117, 19.687219619750977, 18.897520065307617, 18.640975952148438, 17.898862838745117, 17.515565872192383, 17.429704666137695, 16.738664627075195, 16.5002384185791, 16.263513565063477, 15.796955108642578, 15.72992992401123, 15.520438194274902, 15.400738716125488]}, ""W_shape"": [512, 128], ""W_aug_shape"": [512, 129]}"
mod.blocks.6.act,GELU,[128x8x512],128x8x512,0,EXACT_ELEMENTWISE_FORMULA,1.1214093831313221e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_act_activation.pt,,ELEMENTWISE_FORMULA_NOT_CONSTANT_MATRIX,False,False,True,Elementwise activation is exact formula/dynamic diagonal ratio. LOCAL_JACOBIAN is not claimed unless derivatives are computed.,"{""activation_type"": ""GELU"", ""dynamic_ratio_mean"": 0.2079731971025467, ""dynamic_ratio_std"": 0.32398101687431335}"
mod.blocks.6.act_dropout,Dropout,[128x8x512],128x8x512,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.blocks.6.post_fc_norm,LayerNorm,[128x8x512],128x8x512,1024,EXACT_DYNAMIC_OPERATOR,8.242339077924044e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_6_post_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.6.fc2,Linear,[128x8x512],128x8x128,65664,EXACT_CONSTANT_MATRIX,1.1760344875710871e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_6_fc2.pt,0.813011646270752,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.813011646270752, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [19.719341278076172, 19.660491943359375, 17.45688247680664, 16.93112564086914, 16.81998062133789, 16.563156127929688, 16.133106231689453, 15.649566650390625, 15.174073219299316, 14.899402618408203, 14.187143325805664, 14.124640464782715, 13.870494842529297, 13.51160717010498, 13.344732284545898, 13.001839637756348]}, ""W_shape"": [128, 512], ""W_aug_shape"": [128, 513]}"
mod.blocks.7,Block,,,136,STRUCTURAL_NOT_EXPLICITLY_TRACED,0.0,False,direct_parameters_covered_but_container_graph_not_replayed,,,,False,False,False,Direct parameters are covered as exact constants; Python/container forward graph is still Stage 2.,{}
mod.blocks.7.pre_attn_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,9.178275917065548e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.7.attn,MultiheadAttention,"[128x8x128,128x8x128,128x8x128]","[128x8x128,8x128x128]",49536,EXACT_DYNAMIC_OPERATOR,2.8633982651626866e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,,SEE_HEADS,False,False,True,MHA module acceptance is aggregated from all expected heads.,{}
mod.blocks.7.attn.out_proj,NonDynamicallyQuantizableLinear,,,16512,EXACT_CONSTANT_MATRIX,2.8633982651626866e-07,True,covered_by_parameter_coverage_parent_decoder,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_7_attn_h0.pt,,,False,False,False,Direct parameters are covered by parent decoder; module forward may not be separately hooked.,{}
mod.blocks.7.post_attn_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,8.368974135919416e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.7.dropout,Dropout,[128x8x128],128x8x128,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.blocks.7.pre_fc_norm,LayerNorm,[128x8x128],128x8x128,256,EXACT_DYNAMIC_OPERATOR,8.61700897303308e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_pre_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.7.fc1,Linear,[128x8x128],128x8x512,66048,EXACT_CONSTANT_MATRIX,1.0683521622922854e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc1.pt,0.8138210773468018,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.8138210773468018, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [33.779571533203125, 21.962862014770508, 20.329816818237305, 19.702600479125977, 19.13470458984375, 18.081466674804688, 17.328126907348633, 16.964405059814453, 16.681245803833008, 16.362897872924805, 15.909543991088867, 15.7191743850708, 15.6571044921875, 15.538494110107422, 15.127610206604004, 14.974365234375]}, ""W_shape"": [512, 128], ""W_aug_shape"": [512, 129]}"
mod.blocks.7.act,GELU,[128x8x512],128x8x512,0,EXACT_ELEMENTWISE_FORMULA,1.1660046794759182e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_act_activation.pt,,ELEMENTWISE_FORMULA_NOT_CONSTANT_MATRIX,False,False,True,Elementwise activation is exact formula/dynamic diagonal ratio. LOCAL_JACOBIAN is not claimed unless derivatives are computed.,"{""activation_type"": ""GELU"", ""dynamic_ratio_mean"": 0.2078830599784851, ""dynamic_ratio_std"": 0.31996870040893555}"
mod.blocks.7.act_dropout,Dropout,[128x8x512],128x8x512,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.blocks.7.post_fc_norm,LayerNorm,[128x8x512],128x8x512,1024,EXACT_DYNAMIC_OPERATOR,8.214743019152593e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_blocks_7_post_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.blocks.7.fc2,Linear,[128x8x512],128x8x128,65664,EXACT_CONSTANT_MATRIX,1.103774280863945e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_blocks_7_fc2.pt,0.7042940855026245,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.7042940855026245, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [24.528837203979492, 24.018529891967773, 23.07371711730957, 21.797468185424805, 20.773435592651367, 20.600297927856445, 19.98046112060547, 19.676406860351562, 18.0811710357666, 17.748252868652344, 17.488351821899414, 16.74907875061035, 15.784292221069336, 15.568541526794434, 15.077522277832031, 14.438078880310059]}, ""W_shape"": [128, 512], ""W_aug_shape"": [128, 513]}"
mod.cls_blocks,ModuleList,,,0,STRUCTURAL_NOT_EXPLICITLY_TRACED,,False,container_or_python_forward_not_replayed,,,NEEDS_GRAPH_REPLAY,False,False,False,"Children may be decoded, but container-level residual/add/reshape/pooling/control flow was not replayed.","{""children_count"": 2}"
mod.cls_blocks.0,Block,,,136,STRUCTURAL_NOT_EXPLICITLY_TRACED,0.0,False,direct_parameters_covered_but_container_graph_not_replayed,,,,False,False,False,Direct parameters are covered as exact constants; Python/container forward graph is still Stage 2.,{}
mod.cls_blocks.0.pre_attn_norm,LayerNorm,[129x8x128],129x8x128,256,EXACT_DYNAMIC_OPERATOR,8.853009347831176e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.0.attn,MultiheadAttention,"[1x8x128,129x8x128,129x8x128]","[1x8x128,8x1x129]",49536,EXACT_DYNAMIC_OPERATOR,1.7761605874966335e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,,SEE_HEADS,False,False,True,MHA module acceptance is aggregated from all expected heads.,{}
mod.cls_blocks.0.attn.out_proj,NonDynamicallyQuantizableLinear,,,16512,EXACT_CONSTANT_MATRIX,1.7761605874966335e-07,True,covered_by_parameter_coverage_parent_decoder,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h0.pt,,,False,False,False,Direct parameters are covered by parent decoder; module forward may not be separately hooked.,{}
mod.cls_blocks.0.post_attn_norm,LayerNorm,[1x8x128],1x8x128,256,EXACT_DYNAMIC_OPERATOR,8.267611661949559e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.0.dropout,Dropout,[1x8x128],1x8x128,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.cls_blocks.0.pre_fc_norm,LayerNorm,[1x8x128],1x8x128,256,EXACT_DYNAMIC_OPERATOR,8.141853413690114e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_pre_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.0.fc1,Linear,[1x8x128],1x8x512,66048,EXACT_CONSTANT_MATRIX,1.7321400491709937e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc1.pt,0.5246680974960327,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.5246680974960327, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [32.58958435058594, 27.736249923706055, 21.79059410095215, 19.89764404296875, 18.979358673095703, 17.692626953125, 16.809640884399414, 15.98342227935791, 15.523959159851074, 14.789576530456543, 14.36476993560791, 13.873546600341797, 13.831326484680176, 13.105976104736328, 12.612845420837402, 11.999403953552246]}, ""W_shape"": [512, 128], ""W_aug_shape"": [512, 129]}"
mod.cls_blocks.0.act,GELU,[1x8x512],1x8x512,0,EXACT_ELEMENTWISE_FORMULA,1.1403717081748255e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_act_activation.pt,,ELEMENTWISE_FORMULA_NOT_CONSTANT_MATRIX,False,False,True,Elementwise activation is exact formula/dynamic diagonal ratio. LOCAL_JACOBIAN is not claimed unless derivatives are computed.,"{""activation_type"": ""GELU"", ""dynamic_ratio_mean"": 0.1905447542667389, ""dynamic_ratio_std"": 0.3560903072357178}"
mod.cls_blocks.0.act_dropout,Dropout,[1x8x512],1x8x512,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.cls_blocks.0.post_fc_norm,LayerNorm,[1x8x512],1x8x512,1024,EXACT_DYNAMIC_OPERATOR,9.413161450311236e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_0_post_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.0.fc2,Linear,[1x8x512],1x8x128,65664,EXACT_CONSTANT_MATRIX,2.868467845473788e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_0_fc2.pt,0.7384593486785889,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.7384593486785889, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [12.849026679992676, 10.961382865905762, 10.244305610656738, 10.05538272857666, 9.676185607910156, 9.300567626953125, 9.173820495605469, 8.712881088256836, 8.501568794250488, 8.238085746765137, 8.163636207580566, 8.03785228729248, 7.775510787963867, 7.734482765197754, 7.582648277282715, 7.349637031555176]}, ""W_shape"": [128, 512], ""W_aug_shape"": [128, 513]}"
mod.cls_blocks.1,Block,,,136,STRUCTURAL_NOT_EXPLICITLY_TRACED,0.0,False,direct_parameters_covered_but_container_graph_not_replayed,,,,False,False,False,Direct parameters are covered as exact constants; Python/container forward graph is still Stage 2.,{}
mod.cls_blocks.1.pre_attn_norm,LayerNorm,[129x8x128],129x8x128,256,EXACT_DYNAMIC_OPERATOR,8.685501029503939e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.1.attn,MultiheadAttention,"[1x8x128,129x8x128,129x8x128]","[1x8x128,8x1x129]",49536,EXACT_DYNAMIC_OPERATOR,1.271155127824386e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,,SEE_HEADS,False,False,True,MHA module acceptance is aggregated from all expected heads.,{}
mod.cls_blocks.1.attn.out_proj,NonDynamicallyQuantizableLinear,,,16512,EXACT_CONSTANT_MATRIX,1.271155127824386e-07,True,covered_by_parameter_coverage_parent_decoder,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_1_attn_h0.pt,,,False,False,False,Direct parameters are covered by parent decoder; module forward may not be separately hooked.,{}
mod.cls_blocks.1.post_attn_norm,LayerNorm,[1x8x128],1x8x128,256,EXACT_DYNAMIC_OPERATOR,9.974540660095954e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_attn_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.1.dropout,Dropout,[1x8x128],1x8x128,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.cls_blocks.1.pre_fc_norm,LayerNorm,[1x8x128],1x8x128,256,EXACT_DYNAMIC_OPERATOR,9.474920403818032e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_pre_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.1.fc1,Linear,[1x8x128],1x8x512,66048,EXACT_CONSTANT_MATRIX,1.68635381214699e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc1.pt,0.6703302264213562,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.6703302264213562, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [26.12518310546875, 17.786865234375, 16.441490173339844, 15.912363052368164, 15.00357437133789, 14.64477252960205, 14.209028244018555, 13.567676544189453, 13.226720809936523, 12.4136323928833, 12.053278923034668, 11.744537353515625, 11.23646068572998, 10.973795890808105, 10.86919116973877, 10.689386367797852]}, ""W_shape"": [512, 128], ""W_aug_shape"": [512, 129]}"
mod.cls_blocks.1.act,GELU,[1x8x512],1x8x512,0,EXACT_ELEMENTWISE_FORMULA,3.2005619488018056e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_act_activation.pt,,ELEMENTWISE_FORMULA_NOT_CONSTANT_MATRIX,False,False,True,Elementwise activation is exact formula/dynamic diagonal ratio. LOCAL_JACOBIAN is not claimed unless derivatives are computed.,"{""activation_type"": ""GELU"", ""dynamic_ratio_mean"": 0.255048543214798, ""dynamic_ratio_std"": 0.3230450451374054}"
mod.cls_blocks.1.act_dropout,Dropout,[1x8x512],1x8x512,0,STRUCTURAL_EXACT,0.0,True,,,,STRUCTURAL_LEAF,False,False,True,Stateless structural leaf; containers are not covered by this label.,"{""structural_type"": ""Dropout""}"
mod.cls_blocks.1.post_fc_norm,LayerNorm,[1x8x512],1x8x512,1024,EXACT_DYNAMIC_OPERATOR,8.589823607962899e-08,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/dynamic/mod_cls_blocks_1_post_fc_norm_layernorm.pt,,NOT_CONSTANT_MATRIX,False,False,True,"LayerNorm is exact dynamic affine per input, not global constant matrix.","{""eps"": 1e-05, ""dynamic_matrix_samples"": 64}"
mod.cls_blocks.1.fc2,Linear,[1x8x512],1x8x128,65664,EXACT_CONSTANT_MATRIX,2.3074079535945202e-07,True,,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/linear/mod_cls_blocks_1_fc2.pt,0.3613685369491577,APPROX_PATTERN_FIT_RECTANGULAR_SVD,False,False,False,"SVD is compression/pattern fit, not human primitive interpretation.","{""fit"": {""enabled"": true, ""fit_kind"": ""APPROX_PATTERN_FIT_RECTANGULAR_SVD"", ""rank"": 12, ""rec_err"": 0.3613685369491577, ""functional_err"": NaN, ""selected_terms"": [], ""uses_target_mined_atoms"": false, ""interpretation_trusted"": false, ""honesty_note"": ""SVD is compression/pattern fit, not human primitive interpretation."", ""singular_values_top"": [15.261632919311523, 11.781715393066406, 11.007043838500977, 10.151764869689941, 9.136017799377441, 8.48354434967041, 7.767988681793213, 7.238161087036133, 6.7261505126953125, 6.153159141540527, 5.313534736633301, 4.406323432922363, 3.3565409183502197, 3.106938362121582, 3.007014036178589, 2.8583295345306396]}, ""W_shape"": [128, 512], ""W_aug_shape"": [128, 513]}"
